Id,ClosedAccount,Age,Gender,Education,CivilState,Salary,Product,NumMonthsBeingClient,NumProductsClient,NumMonthsWithoutOperating,NumRelationshipsLast12Months,CreditLimit,CreditNotPayed,SumTransactionAmount,NumTransactions,Total_Ct_Chng_Q4_Q1,NumAvgTransactions
784560258,YES,45.0,M,Uneducated,Divorced,$60K - $80K,Blue,39,4,2,0,21721.0,1247.0,3937,63,0.658,0.057
710871108,YES,45.0,,Uneducated,Divorced,$60K - $80K,Silver,36,4,2,4,31756.0,1459.0,4759,70,0.556,0.046
787770858,YES,43.0,M,Graduate,Single,$80K - $120K,Blue,32,3,2,3,8333.0,774.0,3889,81,0.723,0.093
721104708,NO,41.0,F,Post-Graduate,Single,Less than $40K,Blue,36,1,3,1,2067.0,1966.0,3033,41,0.708,0.951
717461283,NO,38.0,F,Graduate,Single,Unknown,Blue,24,3,2,3,2214.0,570.0,2066,45,0.25,0.257
803028858,NO,38.0,F,Graduate,Single,Less than $40K,Blue,32,2,3,3,3775.0,0.0,2031,36,0.385,0.0
716628633,YES,41.0,M,Uneducated,Single,$80K - $120K,Blue,33,6,3,3,4388.0,1519.0,4406,74,0.574,0.346
813380058,YES,64.0,F,Graduate,Single,Unknown,Blue,56,3,2,4,,863.0,3593,51,0.821,0.21
770135358,YES,46.0,F,Graduate,Married,Less than $40K,Blue,40,6,2,2,5157.0,1485.0,4417,77,0.711,0.288
719301258,YES,61.0,M,Post-Graduate,Single,$40K - $60K,Silver,42,4,3,2,15939.0,0.0,3982,68,0.943,0.0
711340233,YES,46.0,F,Graduate,Single,Unknown,Blue,34,6,1,2,9216.0,2059.0,3630,78,0.56,0.223
710002833,YES,32.0,F,High School,Married,Unknown,Blue,22,3,2,3,3413.0,2517.0,4355,71,0.919,0.737
808705758,YES,43.0,M,Unknown,Unknown,$80K - $120K,Blue,38,6,2,3,20348.0,1732.0,1624,27,0.688,0.085
710839308,YES,34.0,F,High School,Single,Less than $40K,Blue,21,6,1,3,5015.0,1671.0,3161,77,0.878,0.333
768687183,YES,54.0,F,College,Single,Less than $40K,Blue,48,3,1,4,2440.0,1083.0,3017,53,0.71,0.444
720541758,YES,45.0,F,College,Divorced,Less than $40K,Blue,39,5,1,2,4948.0,1655.0,3711,64,0.524,0.334
712263258,YES,49.0,F,Uneducated,Married,Less than $40K,Blue,38,6,3,3,2468.0,0.0,3371,62,0.676,0.0
712751133,NO,42.0,M,Doctorate,Single,$60K - $80K,Blue,35,3,3,3,11328.0,1369.0,1829,42,0.312,0.121
779662308,YES,49.0,F,Unknown,Married,Less than $40K,Blue,32,3,1,3,1438.3,710.0,3808,80,0.569,0.494
719260608,YES,38.0,M,Uneducated,Single,$60K - $80K,Silver,31,5,3,2,34516.0,1566.0,3961,53,0.893,0.045
803319633,YES,51.0,F,High School,Married,Less than $40K,Blue,45,4,3,2,3183.0,1358.0,3988,81,0.688,0.427
708170508,NO,38.0,M,Graduate,Married,$60K - $80K,Blue,36,2,3,2,1438.3,0.0,1651,42,0.5,0.0
711891933,YES,47.0,M,High School,Married,$80K - $120K,Blue,40,3,3,3,12945.0,1582.0,3369,59,0.788,0.122
802875333,YES,51.0,M,High School,Single,$60K - $80K,Blue,45,3,3,4,2458.0,0.0,3377,54,0.929,0.0
719991783,YES,40.0,M,High School,Married,$80K - $120K,Silver,36,5,3,0,34516.0,2183.0,3644,67,0.634,0.063
745435533,YES,44.0,M,Unknown,Married,$80K - $120K,Blue,37,6,1,3,2617.0,2517.0,3104,70,0.75,0.962
718063083,YES,40.0,M,Graduate,Married,$40K - $60K,Blue,31,6,1,2,6500.0,2025.0,4738,82,0.673,0.312
710713608,YES,60.0,M,Uneducated,Single,$80K - $120K,Blue,36,6,3,2,24528.0,2396.0,4070,67,0.718,0.098
720487308,YES,49.0,M,High School,Unknown,$60K - $80K,Blue,38,3,3,2,15898.0,0.0,4184,54,1.077,0.0
719770158,NO,54.0,F,Post-Graduate,Single,Less than $40K,Blue,49,1,4,3,8516.0,0.0,2189,37,0.276,0.0
712283808,YES,50.0,F,High School,Married,Less than $40K,Silver,40,5,2,2,10062.0,1149.0,1964,44,0.467,0.114
779737233,YES,51.0,M,Graduate,Married,$60K - $80K,Blue,35,3,3,2,9589.0,628.0,3971,66,0.784,0.065
751076058,YES,44.0,F,Unknown,Married,Unknown,Blue,37,4,3,3,5826.0,0.0,3756,73,0.921,0.0
736552308,YES,48.0,F,Graduate,Married,Less than $40K,Blue,41,3,1,3,3521.0,672.0,3291,65,0.757,0.191
720578058,YES,53.0,M,Unknown,Single,$60K - $80K,Blue,42,3,3,4,8386.0,2375.0,4101,67,0.718,0.283
714932658,YES,42.0,F,College,Single,Unknown,Blue,34,5,3,2,15449.0,0.0,4098,81,0.588,0.0
804708633,YES,44.0,F,Uneducated,Single,Less than $40K,Blue,39,3,2,2,7323.0,0.0,4666,87,0.776,0.0
716271183,NO,45.0,F,Uneducated,Single,Less than $40K,Blue,37,3,2,2,8924.0,0.0,1720,42,0.4,0.0
712442508,YES,52.0,F,Post-Graduate,Married,Less than $40K,Blue,37,6,3,4,1438.3,783.0,3464,70,0.795,0.544
719165508,YES,48.0,F,Graduate,Married,$40K - $60K,Silver,40,5,3,4,18965.0,2262.0,3066,69,0.816,0.119
826467333,YES,57.0,M,High School,Single,$80K - $120K,Blue,53,4,1,3,7976.0,585.0,4082,74,0.682,0.073
721027083,YES,47.0,F,Post-Graduate,Single,Unknown,Blue,36,6,1,0,3054.0,1862.0,3543,87,0.812,0.61
713764458,YES,53.0,M,Graduate,Single,$120K +,Blue,36,5,2,3,10620.0,2090.0,3453,68,0.838,0.197
816261858,NO,61.0,M,Graduate,Single,$40K - $60K,Blue,56,2,5,4,3984.0,2245.0,1821,39,0.696,0.564
710850633,YES,65.0,M,High School,Single,$40K - $60K,Blue,53,3,2,2,2507.0,1613.0,3325,67,0.675,0.643
805282908,YES,43.0,M,Graduate,Unknown,$40K - $60K,Blue,38,3,3,2,7599.0,1100.0,4401,71,0.651,0.145
771246708,YES,40.0,M,Graduate,Unknown,$120K +,Blue,27,5,2,3,31954.0,2297.0,4371,82,0.64,0.072
785119833,YES,40.0,M,College,Divorced,$60K - $80K,Blue,34,3,3,3,19666.0,1180.0,3391,54,0.636,0.06
716780283,YES,39.0,M,Uneducated,Single,$40K - $60K,Blue,19,4,3,3,6628.0,1735.0,4050,89,0.935,0.262
716546283,YES,39.0,M,Graduate,Married,$60K - $80K,Blue,36,6,3,4,13049.0,943.0,3944,72,0.674,0.072
721308033,NO,45.0,F,Post-Graduate,Single,Less than $40K,Blue,37,3,3,1,3036.0,2517.0,2609,42,0.615,0.829
779270883,YES,48.0,M,High School,Married,$60K - $80K,Blue,30,6,3,3,16575.0,0.0,3982,77,0.878,0.0
822061683,YES,38.0,M,Graduate,Single,$60K - $80K,Blue,34,5,3,4,23391.0,1977.0,4106,85,0.809,0.085
710058033,YES,51.0,M,Uneducated,Divorced,$120K +,Blue,41,4,1,0,23898.0,0.0,3781,66,0.61,0.0
710678658,YES,47.0,F,Unknown,Unknown,Less than $40K,Blue,36,5,3,2,4944.0,1151.0,3684,64,0.829,0.233
712943508,YES,48.0,F,Graduate,Married,Less than $40K,Blue,36,5,3,0,6921.0,1023.0,4608,79,0.927,0.148
816263808,YES,47.0,M,Graduate,Single,$80K - $120K,Blue,31,4,1,2,18026.0,755.0,2760,56,1.0,0.042
714162033,YES,45.0,F,Post-Graduate,Divorced,Less than $40K,Blue,28,3,4,3,5216.0,1519.0,3434,49,0.69,0.291
711238908,YES,65.0,F,Uneducated,Single,Less than $40K,Blue,54,6,5,2,7699.0,1758.0,5103,62,0.771,0.228
713971608,YES,49.0,M,Uneducated,Married,Less than $40K,Blue,39,6,1,4,7232.0,1830.0,4337,71,0.543,0.253
715193433,YES,61.0,F,High School,Single,Unknown,Blue,51,4,2,2,8476.0,0.0,3889,67,0.489,0.0
713111883,YES,51.0,M,Unknown,Married,$120K +,Blue,31,5,1,2,25837.0,1812.0,3783,70,0.75,0.07
716911608,YES,48.0,M,Graduate,Single,$80K - $120K,Blue,36,4,1,4,1536.0,1017.0,3816,71,0.449,0.662
822898758,YES,,F,Post-Graduate,Married,Less than $40K,Blue,40,3,3,4,4453.0,973.0,3239,66,0.65,0.219
712085733,YES,45.0,M,Graduate,Married,$120K +,Blue,36,5,2,3,34516.0,880.0,3491,64,0.455,0.025
718583133,YES,49.0,F,Graduate,Unknown,Less than $40K,Blue,39,4,2,0,4389.0,981.0,3598,75,0.705,0.224
772095858,YES,38.0,F,Graduate,Single,Unknown,Blue,27,4,2,3,13429.0,1246.0,3929,66,0.737,0.093
780074733,YES,42.0,F,Doctorate,Married,Less than $40K,Blue,27,5,3,3,1840.0,1565.0,4518,72,0.5,0.851
710182383,YES,44.0,M,Uneducated,Divorced,$80K - $120K,Blue,13,4,2,3,17846.0,1568.0,3626,77,0.878,0.088
713418558,YES,46.0,F,Graduate,Divorced,Less than $40K,Blue,37,6,1,0,9013.0,0.0,3819,71,0.614,0.0
715445883,YES,40.0,F,Graduate,Married,Unknown,Blue,29,5,2,2,18862.0,2105.0,4449,86,0.686,0.112
718599108,YES,50.0,F,Graduate,Married,Unknown,Blue,39,5,3,2,3230.0,1172.0,4419,64,0.73,0.363
711546333,YES,46.0,M,Uneducated,Married,Less than $40K,Blue,38,4,3,1,7958.0,1559.0,4962,72,0.714,0.196
721513833,YES,35.0,M,High School,Divorced,$40K - $60K,Blue,36,6,3,2,5619.0,1504.0,2808,72,0.6,0.268
771669183,YES,49.0,M,Graduate,Married,$60K - $80K,Blue,37,5,1,4,4854.0,1212.0,3651,70,0.556,0.25
774760458,NO,62.0,F,High School,Unknown,$40K - $60K,Blue,56,3,5,1,3807.0,2517.0,1739,36,0.5,0.661
713453733,YES,45.0,F,Uneducated,Single,$40K - $60K,Blue,37,6,1,3,2529.0,1654.0,3428,84,0.68,0.654
804415083,NO,45.0,M,Unknown,Married,$60K - $80K,Blue,40,3,5,3,4097.0,655.0,2611,51,0.545,0.16
711419133,YES,56.0,M,Graduate,Single,Less than $40K,Blue,36,3,2,3,3057.0,1077.0,4449,77,0.878,0.352
710691633,YES,58.0,F,High School,Married,Less than $40K,Blue,43,4,1,4,1957.0,1152.0,4546,78,0.5,0.589
715008858,YES,51.0,F,Unknown,Single,Less than $40K,Blue,41,5,1,2,2941.0,655.0,4099,66,0.571,0.223
771424908,NO,38.0,M,Unknown,Unknown,$60K - $80K,Blue,26,2,2,3,11252.0,1129.0,1766,31,0.476,0.1
771215583,YES,39.0,M,High School,Single,$60K - $80K,Blue,26,6,1,4,24534.0,1475.0,3505,60,0.935,0.06
711012783,YES,43.0,M,Graduate,Single,$120K +,Blue,36,1,3,4,33384.0,0.0,2066,46,0.769,0.0
827408058,YES,44.0,F,Graduate,Married,Less than $40K,Blue,40,6,2,2,2232.0,2002.0,3803,68,0.511,0.897
713904708,YES,40.0,F,Graduate,Married,Less than $40K,Blue,36,6,1,3,7582.0,1942.0,4926,85,0.635,0.256
807596358,YES,49.0,,Uneducated,Married,$80K - $120K,Blue,44,6,2,2,13884.0,1204.0,4650,70,0.556,0.087
708788583,NO,64.0,F,College,Unknown,Less than $40K,Blue,56,3,1,2,6167.0,0.0,1648,43,0.536,0.0
713446083,YES,49.0,F,Uneducated,Unknown,Unknown,Blue,39,5,2,3,11545.0,1732.0,3996,65,0.548,0.15
717888108,YES,47.0,F,Doctorate,Single,$40K - $60K,Blue,35,3,3,2,2872.0,2517.0,3635,62,0.824,0.876
819714408,NO,44.0,F,Graduate,Married,Unknown,Blue,39,6,3,3,5666.0,2386.0,1981,42,1.0,0.421
716853258,YES,64.0,M,Graduate,Single,Less than $40K,Blue,45,5,3,2,4417.0,0.0,4253,72,0.895,0.0
719455083,YES,48.0,F,Uneducated,Single,Less than $40K,Blue,39,4,3,4,2991.0,1508.0,3734,64,0.882,0.504
779299233,YES,52.0,F,Graduate,Single,Less than $40K,Silver,34,3,2,2,13109.0,1375.0,3563,73,0.553,0.105
771922008,YES,57.0,F,Unknown,Single,Less than $40K,Blue,46,5,2,2,5443.0,1889.0,4416,64,0.6,0.347
708887433,YES,65.0,M,Graduate,Single,Less than $40K,Blue,56,6,1,3,2717.0,0.0,3150,59,0.475,0.0
713214558,YES,52.0,M,Graduate,Married,$60K - $80K,Blue,41,4,3,3,2628.0,2195.0,3608,68,0.417,0.835
718038483,YES,42.0,M,Uneducated,Single,$80K - $120K,Blue,35,5,1,4,16054.0,0.0,3449,75,0.705,0.0
714053358,YES,37.0,M,High School,Single,$40K - $60K,Blue,31,6,3,4,3216.0,0.0,4039,81,1.077,0.0
713730933,NO,,F,Graduate,Married,Less than $40K,Blue,36,2,3,5,1438.3,0.0,1739,44,0.467,0.0
762775908,YES,,F,High School,Married,Unknown,Blue,39,3,1,2,12295.0,1292.0,4177,63,0.75,0.105
713181558,YES,55.0,F,Doctorate,Married,Unknown,Blue,47,6,1,3,5794.0,0.0,4201,73,0.587,0.0
713079108,YES,51.0,F,Graduate,Married,Less than $40K,Blue,42,5,3,2,1858.0,925.0,3660,72,0.6,0.498
804426858,YES,35.0,F,Uneducated,Married,Less than $40K,Blue,30,3,2,1,2593.0,1660.0,1974,33,1.062,0.64
788379933,YES,41.0,M,Doctorate,Single,$60K - $80K,Blue,34,5,3,2,12420.0,0.0,4422,70,0.628,0.0
713740533,YES,41.0,M,Graduate,Single,$60K - $80K,Blue,29,5,3,3,2775.0,1664.0,2478,52,0.926,0.6
712235433,NO,43.0,F,Graduate,Single,Less than $40K,Blue,36,2,3,2,2886.0,0.0,2326,50,0.429,0.0
811705233,YES,45.0,M,Unknown,Single,$40K - $60K,Blue,40,6,4,3,7037.0,,4099,71,0.69,0.0
714594933,YES,44.0,F,Graduate,Divorced,Less than $40K,Blue,36,6,3,0,7065.0,990.0,3758,65,0.711,0.14
714377058,NO,63.0,F,Unknown,Single,Less than $40K,Blue,36,3,3,4,1896.0,0.0,2186,50,0.562,0.0
827114058,YES,46.0,M,Post-Graduate,Married,$60K - $80K,Blue,42,6,2,1,11634.0,0.0,4447,74,0.574,0.0
708654933,NO,51.0,F,Doctorate,Married,Less than $40K,Platinum,42,3,2,3,15987.0,193.0,2021,46,0.394,0.012
720283758,NO,44.0,F,Uneducated,Married,Unknown,Blue,36,1,3,3,13735.0,1733.0,1783,43,0.654,0.126
801994458,YES,58.0,M,Unknown,Single,$40K - $60K,Blue,52,3,2,3,3880.0,2517.0,3163,65,0.97,0.649
718834233,YES,38.0,F,College,Single,Less than $40K,Blue,21,4,1,2,6899.0,0.0,3848,71,0.69,0.0
719196858,YES,50.0,M,Graduate,Married,$60K - $80K,Blue,39,4,1,4,6508.0,2276.0,4254,77,0.711,0.35
708451233,YES,46.0,F,Graduate,Unknown,Less than $40K,Blue,36,5,3,4,5090.0,1650.0,3707,72,0.44,0.324
718735908,YES,47.0,M,Graduate,Single,$120K +,Blue,35,3,4,3,7015.0,0.0,1799,51,0.645,0.0
789339633,YES,51.0,M,Uneducated,Divorced,$120K +,Blue,41,4,2,3,30560.0,0.0,3736,55,0.719,0.0
804833058,NO,49.0,M,Unknown,Single,$80K - $120K,Blue,44,1,3,4,4384.0,0.0,1832,49,0.581,0.0
712542258,YES,47.0,F,Unknown,Married,Less than $40K,Blue,40,5,1,3,2950.0,2000.0,4742,79,0.837,0.678
713639058,NO,49.0,M,High School,Married,$60K - $80K,Blue,34,6,3,3,1511.0,0.0,1329,35,0.591,0.0
709560258,NO,49.0,F,Graduate,Single,Unknown,Blue,31,2,3,4,4946.0,0.0,2239,38,0.407,0.0
718317258,YES,54.0,F,Uneducated,Single,Less than $40K,Blue,47,3,3,3,7477.0,1960.0,3618,76,0.583,0.262
720362058,NO,57.0,M,Uneducated,Single,$60K - $80K,Silver,49,4,3,3,32182.0,0.0,1937,46,0.704,0.0
712606158,YES,47.0,M,Uneducated,Married,$60K - $80K,Blue,42,4,1,2,5715.0,1214.0,3685,63,0.658,0.212
713162358,YES,49.0,F,Unknown,Single,$40K - $60K,Blue,36,4,3,2,9595.0,509.0,4050,72,0.5,0.053
710673558,YES,37.0,M,High School,Single,$60K - $80K,Blue,21,3,2,2,21952.0,1600.0,4087,70,0.628,0.073
710096658,YES,45.0,,Unknown,Married,Less than $40K,Blue,39,4,3,3,2606.0,1978.0,2191,42,0.5,0.759
721313808,YES,50.0,M,Doctorate,Single,$80K - $120K,Blue,41,6,1,2,2826.0,1741.0,4488,73,0.825,0.616
778924158,YES,45.0,F,High School,Single,Less than $40K,Blue,26,4,3,4,1438.3,0.0,3749,77,0.604,0.0
719602908,NO,42.0,F,Post-Graduate,Single,$40K - $60K,Blue,34,3,3,3,5667.0,812.0,2064,42,0.4,0.143
820383558,YES,45.0,M,High School,Married,$80K - $120K,Blue,40,6,2,3,6366.0,1344.0,3258,58,0.758,0.211
717953283,YES,41.0,M,Graduate,Married,$60K - $80K,Blue,31,5,2,2,2122.0,1189.0,4379,45,1.143,0.56
710327508,YES,44.0,F,Uneducated,Single,Less than $40K,Blue,36,5,2,4,1687.0,1290.0,4247,87,0.706,0.765
785134758,YES,41.0,M,College,Unknown,$80K - $120K,Blue,24,3,2,4,14320.0,0.0,4077,77,0.791,0.0
811970808,YES,53.0,F,Graduate,Single,Less than $40K,Blue,48,4,3,3,5972.0,1885.0,3491,65,0.711,0.316
718676283,YES,43.0,F,Uneducated,Married,Less than $40K,Blue,34,6,2,3,8771.0,,3779,72,0.756,0.189
720439533,YES,64.0,F,Uneducated,Single,Less than $40K,Blue,36,3,1,3,7112.0,,4951,73,0.587,0.191
793720908,YES,46.0,M,Uneducated,Single,$40K - $60K,Blue,40,6,2,2,7333.0,875.0,3636,48,1.286,0.119
708937608,YES,37.0,F,High School,Single,Less than $40K,Blue,18,4,1,2,2001.0,1366.0,4590,66,0.571,0.683
769189083,YES,46.0,F,Graduate,Single,Less than $40K,Blue,40,4,2,4,1438.3,639.0,4427,85,0.735,0.444
713455233,YES,48.0,M,Graduate,Married,$80K - $120K,Blue,37,5,2,1,34516.0,1416.0,4026,65,0.512,0.041
719563158,YES,48.0,M,High School,Married,$40K - $60K,Blue,36,6,3,2,4207.0,1921.0,3850,75,0.562,0.457
753118533,YES,38.0,F,Doctorate,Single,Less than $40K,Blue,31,6,3,2,1555.0,986.0,4686,75,0.667,0.634
713265858,YES,44.0,M,Graduate,Married,$120K +,Blue,32,4,2,2,34516.0,1344.0,4795,92,0.673,0.039
709713033,NO,55.0,M,College,Single,$80K - $120K,Blue,48,3,3,3,6846.0,0.0,1735,35,0.522,0.0
711608958,YES,50.0,M,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,2071.0,1035.0,4092,74,0.947,0.5
708633783,NO,43.0,M,Uneducated,Single,$80K - $120K,Blue,30,3,2,4,11336.0,0.0,1809,39,0.345,0.0
714532158,YES,55.0,M,Doctorate,Single,$60K - $80K,Blue,36,3,3,3,15221.0,1166.0,3848,68,0.619,0.077
720950283,NO,47.0,M,High School,Married,$80K - $120K,Blue,34,3,3,3,21359.0,0.0,2064,63,0.853,0.0
809797158,YES,42.0,M,Uneducated,Single,$80K - $120K,Blue,37,3,3,4,19366.0,1592.0,3627,66,1.0,0.082
713692683,YES,41.0,M,Uneducated,Married,$60K - $80K,Blue,13,4,2,2,2243.0,1944.0,3216,77,0.674,0.867
710748483,YES,56.0,F,High School,Single,Less than $40K,Blue,43,3,2,2,2923.0,1934.0,3861,68,0.7,0.662
720868683,YES,50.0,F,Uneducated,Single,$40K - $60K,Blue,22,5,2,3,7853.0,1343.0,1814,37,0.37,0.171
787532808,YES,41.0,M,Post-Graduate,Married,$40K - $60K,Silver,30,6,3,3,16386.0,2236.0,3293,66,0.833,0.136
709453833,YES,48.0,F,Graduate,Single,Unknown,Blue,40,3,2,2,11164.0,859.0,4227,67,0.634,0.077
712114458,YES,49.0,F,Uneducated,Married,Less than $40K,Blue,31,6,3,3,2960.0,1835.0,3941,64,0.455,0.62
811013658,YES,41.0,M,High School,Married,$120K +,Blue,36,4,3,2,10816.0,871.0,3221,68,0.581,0.081
789180933,YES,37.0,F,High School,,Less than $40K,Blue,26,3,1,2,2917.0,2216.0,4524,67,0.489,0.76
717151383,YES,44.0,F,Graduate,Married,Less than $40K,Blue,36,3,3,3,2568.0,1603.0,3616,85,0.545,0.624
712470033,YES,44.0,F,College,Single,Less than $40K,Blue,30,6,3,3,4539.0,2053.0,2960,67,0.861,0.452
717840108,NO,48.0,M,Unknown,Married,$80K - $120K,Blue,41,2,3,6,4806.0,1357.0,1771,35,0.346,0.282
709131033,YES,65.0,F,Graduate,Unknown,Unknown,Blue,36,3,3,4,2025.0,1701.0,4056,71,0.578,0.84
721506708,YES,54.0,M,Uneducated,Unknown,$80K - $120K,Blue,46,4,1,4,6249.0,2517.0,3988,68,0.789,0.403
716039433,YES,48.0,F,High School,Single,Less than $40K,Blue,35,4,6,1,1686.0,1271.0,3445,64,0.73,0.754
710874933,YES,41.0,M,Graduate,Married,$80K - $120K,Blue,31,5,3,4,10239.0,2224.0,2149,40,1.105,0.217
794682483,YES,43.0,F,Post-Graduate,Unknown,Less than $40K,Blue,23,5,3,3,4284.0,1094.0,3095,64,0.524,0.255
709229358,YES,46.0,F,Uneducated,Single,Less than $40K,Blue,38,6,1,4,2601.0,1604.0,4835,80,0.702,0.617
772177308,YES,47.0,F,Unknown,Unknown,Less than $40K,Blue,36,4,2,2,1738.0,0.0,2572,62,0.938,0.0
715016508,NO,42.0,F,High School,Married,$40K - $60K,Blue,36,1,3,4,4527.0,0.0,2441,37,0.37,0.0
716071233,YES,42.0,M,High School,Unknown,$80K - $120K,Silver,35,5,2,3,34516.0,1934.0,4613,73,0.553,0.056
818308533,YES,47.0,M,Post-Graduate,Married,Less than $40K,Blue,41,4,2,1,3532.0,0.0,3162,56,0.6,0.0
711000933,YES,50.0,F,Graduate,Single,Unknown,Blue,41,5,2,4,,2490.0,3724,61,0.605,0.514
760104333,YES,43.0,F,Graduate,Married,Less than $40K,Silver,36,6,2,2,11392.0,0.0,3246,63,0.703,0.0
718201383,YES,49.0,M,College,Married,$60K - $80K,Blue,43,6,3,4,22036.0,1560.0,2139,48,0.714,0.071
779450958,YES,43.0,F,Graduate,Married,Less than $40K,Blue,25,5,3,2,2772.0,1782.0,4739,88,0.796,0.643
717990183,YES,52.0,M,Uneducated,,$80K - $120K,Blue,36,5,2,2,7474.0,2444.0,5100,79,0.717,0.327
721252683,YES,40.0,M,Unknown,Married,$80K - $120K,Blue,33,4,2,4,34516.0,1501.0,3368,64,0.641,0.043
710505483,YES,46.0,M,Uneducated,Married,$60K - $80K,Blue,36,4,3,3,11117.0,0.0,3099,69,0.816,0.0
711587433,YES,47.0,F,Graduate,Married,Unknown,Blue,33,6,3,1,10714.0,2407.0,4328,71,0.543,0.225
720964683,YES,60.0,M,High School,Single,$40K - $60K,Blue,36,5,3,2,5420.0,0.0,3477,60,0.622,0.0
711478233,YES,38.0,F,Post-Graduate,Single,Less than $40K,Blue,26,4,1,3,2652.0,2496.0,3691,58,1.071,0.941
717096858,YES,51.0,M,Doctorate,Single,$40K - $60K,Blue,40,4,3,3,6492.0,719.0,4828,78,0.529,0.111
719739108,YES,62.0,F,Graduate,Divorced,$40K - $60K,Blue,50,3,2,4,11352.0,2517.0,4021,56,0.806,0.222
717432933,YES,52.0,F,Unknown,Single,Unknown,Blue,36,3,1,3,3167.0,1387.0,4587,76,0.551,0.438
721501308,YES,41.0,M,High School,Single,Less than $40K,Blue,33,6,3,1,7015.0,918.0,4410,70,0.591,0.131
714169083,YES,48.0,M,Post-Graduate,Single,$120K +,Blue,38,5,2,0,34516.0,1639.0,4959,74,0.805,0.047
710194683,YES,43.0,M,Graduate,Unknown,$80K - $120K,Blue,30,3,1,4,3244.0,2260.0,2313,39,0.857,0.697
715365183,YES,51.0,F,College,Married,Less than $40K,Blue,42,4,2,2,2431.0,0.0,3323,65,1.097,0.0
715448058,YES,42.0,F,College,Married,Less than $40K,Blue,36,6,4,1,3050.0,1824.0,1973,50,1.381,0.598
779008158,YES,54.0,F,Graduate,Single,Less than $40K,Blue,43,3,1,4,2191.0,1655.0,4961,71,0.821,0.755
712822758,YES,52.0,F,Uneducated,Married,Less than $40K,Blue,33,6,3,3,5677.0,1403.0,2730,58,0.758,0.247
717466158,YES,48.0,F,Doctorate,Married,Less than $40K,Blue,40,3,4,3,4176.0,1248.0,4889,62,0.632,0.299
798687258,YES,40.0,M,Graduate,Married,Less than $40K,Blue,34,3,1,2,2577.0,1812.0,4134,62,0.824,0.703
717380133,YES,65.0,M,High School,Single,$40K - $60K,Blue,36,6,4,1,3305.0,1909.0,4218,72,0.636,0.578
709693833,YES,47.0,M,Graduate,Married,$60K - $80K,Blue,34,6,3,0,9261.0,1605.0,2468,44,0.419,0.173
804847308,YES,64.0,F,Graduate,Single,$40K - $60K,Blue,56,6,2,1,1564.0,0.0,4018,69,0.605,0.0
716321583,YES,50.0,F,Unknown,Single,$40K - $60K,Blue,36,5,3,3,12740.0,1173.0,3441,55,0.719,0.092
712685733,YES,57.0,F,Unknown,Single,Unknown,Silver,36,6,3,2,34516.0,1698.0,3498,68,0.619,0.049
781306758,NO,58.0,M,Uneducated,Single,$80K - $120K,Blue,52,1,2,4,3091.0,2517.0,1844,49,0.633,0.814
743912958,YES,39.0,F,Graduate,Single,$40K - $60K,Blue,32,3,3,1,3812.0,1103.0,4080,65,0.625,0.289
712294083,NO,54.0,F,High School,Single,Unknown,Blue,44,4,3,4,3778.0,0.0,2367,45,0.452,0.0
716630508,YES,58.0,M,High School,Married,$120K +,Blue,50,6,2,4,12698.0,2361.0,4425,75,0.63,0.186
711334983,NO,41.0,F,High School,Married,Unknown,Blue,32,1,2,4,26229.0,0.0,2077,46,0.643,0.0
717442758,YES,51.0,F,High School,Married,$40K - $60K,Blue,43,5,3,2,8346.0,1452.0,4141,79,0.612,0.174
709137558,YES,52.0,M,Uneducated,Unknown,$80K - $120K,Blue,36,6,4,4,5395.0,2084.0,4689,69,0.725,0.386
714366708,YES,58.0,M,Unknown,Divorced,$60K - $80K,Blue,36,6,1,1,1490.0,1069.0,3790,85,0.889,0.717
711925608,YES,42.0,,Graduate,Divorced,$80K - $120K,Blue,35,3,2,2,18274.0,1623.0,3886,81,0.8,0.089
721202058,YES,62.0,F,High School,Unknown,$40K - $60K,Blue,49,4,1,1,4409.0,785.0,4160,61,0.649,0.178
716931183,YES,45.0,M,Uneducated,Single,$80K - $120K,Blue,38,3,4,4,7560.0,788.0,4296,68,0.7,0.104
800164083,YES,53.0,M,Uneducated,Unknown,$120K +,Blue,47,4,2,2,20783.0,1257.0,3819,76,0.617,0.06
719682183,YES,53.0,F,Unknown,Single,$40K - $60K,Blue,43,3,4,4,6188.0,2517.0,1997,43,1.048,0.407
710984133,YES,50.0,M,Uneducated,Single,$120K +,Blue,36,5,3,4,27876.0,557.0,4654,88,0.66,0.02
780307233,YES,44.0,F,Post-Graduate,Married,Less than $40K,Blue,30,5,2,3,1924.0,1471.0,3521,58,1.0,0.765
716434533,NO,40.0,M,High School,Married,$80K - $120K,Blue,36,2,3,4,29149.0,0.0,2106,56,0.697,0.0
828215508,NO,55.0,F,Graduate,Unknown,Less than $40K,Blue,50,4,4,3,1438.3,0.0,1785,33,0.32,0.0
716138958,YES,50.0,F,Uneducated,Married,Less than $40K,Blue,33,6,4,4,3160.0,1180.0,3740,68,0.7,0.373
709276908,YES,38.0,F,High School,Single,$40K - $60K,Blue,25,6,2,3,1438.3,0.0,3990,75,0.596,0.0
815767983,YES,45.0,M,Graduate,Married,$60K - $80K,Blue,40,4,3,3,1438.3,0.0,4869,66,0.737,0.0
